time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1776314522890417200,65.04541723632812,549.8897206356722,0.3436715086335287,20,-33.439203140799194,524.0750271847445,76.27412545267862,6.205995319705328,7.626730866077367,-70.68704980368142,0.48458418250083923
1776314523999861500,66.15486157226563,549.8210536706957,0.17207915634327983,10,-33.439200804145145,524.006360219768,89.31460042537688,5.6063103183002125,6.314211332162023,-70.68704263721911,0.48458418250083923
1776314524999891700,67.1548916015625,549.7901289286333,0.16261138333165817,10,-33.43919837808212,523.9754354777056,78.00416296842268,4.868562640066075,8.479041985440123,-70.68703562313452,0.5001901984214783
1776314525999931600,68.154931640625,549.7901289630681,0.3080157139843736,49.89710241160079,-33.439197442021495,523.9754355121404,78.00416006922872,4.881823528060176,8.479041985440114,-70.68703036982,0.5001901984214767
1776314526999968300,69.15496826171875,549.8331816671416,0.7185619112127923,121.20819805309858,-33.43919637119199,524.0184882162139,72.20100259242949,4.635948484048275,12.455054301722736,-70.6870255155531,0.48036330938339095
1776314528000007700,70.15500756835938,549.6997017627582,0.718561911533597,121.20819805308703,-33.439195203010215,523.8850083118305,67.43797475566818,4.70213293274632,13.013230626503468,-70.6870206399666,0.48036330938339095
1776314529000050400,71.15505053710937,549.6313934400678,0.7185619113467213,180,-33.4391937911074,523.81669998914,81.63574306863421,4.767355488707209,13.425290485074749,-70.68701617317014,0.20517799258232108
1776314530000087800,72.155087890625,549.6215207027271,0.7185619112493963,180,-33.439193072559796,523.8068272517994,19.553993271393846,4.831652591470196,13.82812208602821,-70.68701362815528,0.25083440542221047
1776314531000119600,73.15511962890625,549.7427414776757,0.7185619111676445,180,-33.43919006390397,523.928048026748,97.81386769221,4.857725429677809,14.22097626516037,-70.68701168629887,0.18851609528064722
1776314532000156000,74.15515600585937,549.7315819077194,0.7185619110417696,-1,-33.43919046913001,523.9168884567916,-1,4.922755917168258,14.883637080202357,-70.68701007422204,0.019642850384116173
1776314533000197400,75.155197265625,549.6656947406009,0.7185619110849386,180,-33.43919016322969,523.8510012896731,317.6849946770038,7.637473627439569,15.576135821224257,-70.68701107123077,0.1083954200148582
1776314534000225500,76.1552255859375,549.644738567993,0.7185619110849734,180,-33.43919428098998,523.8300451170653,194.69159864495452,14.245954590575272,16.232383555192364,-70.68700477793418,0.10839542001485823
1776314535000262100,77.15526220703126,549.6030582869425,0.7185619110417696,-1,-33.43919520919479,523.7883648360148,-1,14.245954590575272,16.910731531625057,-70.68699890116505,0.13000138103961945
1776314536000294400,78.15529443359375,549.5367763610557,0.7185619110710111,180,-33.439189471001185,523.7220829101279,12.94430157014711,14.245954590575277,16.252835081309115,-70.68699769788721,0.20395569503307331
1776314537000316200,79.15531616210937,549.693955375813,0.7185619110417696,-1,-33.43918639204724,523.8792619248852,-1,14.24595459057527,16.286661038749255,-70.68699996530796,0.04609089344739914
1776314538000346600,80.1553466796875,549.693955375813,0.7185619110417695,180,-33.43918639204724,523.8792619248852,59.668883963785014,14.245954590575272,15.925147301247423,-70.68699996530796,0
1776314539000376800,81.155376953125,549.693955375813,0.7185619110417695,180,-33.43918639204724,523.8792619248852,59.668883963785014,14.24595459057527,15.837665776068338,-70.68699996530796,0
1776314540000408600,82.15540869140625,549.693955375813,0.7185619110417696,-1,-33.43918639204724,523.8792619248852,-1,14.24595459057527,15.566109206997426,-70.68699996530796,0
1776314541000438800,83.15543872070313,549.693955375813,0.7185619110417695,180,-33.43918639204724,523.8792619248852,183.58967006451647,14.24595459057527,15.187905405824273,-70.68699996530796,0
1776314542000469800,84.1554697265625,549.693955375813,0.7185619110417695,180,-33.43918639204724,523.8792619248852,183.58967006451647,14.24595459057527,15.028865752551015,-70.68699996530796,0
