time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1775230086012733200,456.5057331542969,1078.9151437841356,1.5192338459139587,180,-33.55456922269043,1050.5253484807909,29.477159119915,6.191732192296001,3,-70.39790232514558,0.09369370540545147
1775230087012747300,457.5057473144531,1079.8486313568428,1.7835005200237157,180,-33.55456765314527,1051.458836053498,29.477158611036998,6.155146399461107,3,-70.39790809060588,0.26729031734739167
1775230088012761600,458.50576171875,1079.078559273854,1.819988385366498,180,-33.55457224118896,1050.6887639705092,29.477160247242328,6.193099495346027,3,-70.39790400180094,0.3847819613754655
1775230089012776000,459.50577587890626,1079.196265047416,1.3215284041385997,180,-33.55457382851586,1050.8064697440714,29.47716082104968,6.254051562382141,3,-70.3979032507864,0.10828931579576986
1775230090012789200,460.5057893066406,1079.3532053204253,1.342075453447604,180,-33.55457075056098,1050.9634100170806,29.47715967755435,6.175728775560808,3,-70.39790205947112,0.08818295401846202
1775230091012803600,461.50580346679686,1079.370879332535,1.6726748957970807,180,-33.55456932921541,1050.9810840291902,29.47715913262953,6.216831998421137,3,-70.39790006015151,0.09902675509283178
1775230092012817400,462.5058173828125,1079.4421485476196,1.5487812513821244,180,-33.55456744965748,1051.0523532442749,29.477158451941364,6.316935369280179,3,-70.39790084283227,0.03935321931340381
1775230093012831700,463.5058317871094,1079.4543134374544,1.2209731598681677,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.574404470625415,3,-70.3979009292458,0
1775230094012845600,464.50584545898437,1079.4543134374544,1.2126210305825424,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.772601414269065,3,-70.3979009292458,0
1775230095012860400,465.5058603515625,1079.4543134374544,1.1563323254105962,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.73540179076991,3,-70.3979009292458,0
1775230096012873700,466.50587377929685,1079.4543134374544,1.1154141383911007,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.714243837546484,3,-70.3979009292458,0
1775230097012887600,467.5058874511719,1079.4543134374544,1.1145351157229664,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.696115343525441,3,-70.3979009292458,0
1775230098012902100,468.5059020996094,1079.4543134374544,0.9924616126166812,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.850043881464264,3,-70.3979009292458,0
1775230099012915700,469.50591577148435,1079.4543134374544,0.9914051316910603,180,-33.55456757765569,1051.0645181341097,29.4771584999236,6.953929218403409,3,-70.3979009292458,0
1775230100012929800,470.5059296875,1079.4543134374544,0.8028241062977877,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.008178765858236,3,-70.3979009292458,0
1775230101012944000,471.5059438476562,1079.4543134374544,1.2637013050995485,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.298862400186123,3,-70.3979009292458,0
1775230102012957700,472.50595776367186,1079.4543134374544,1.2465045091317233,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.455607021376118,3,-70.3979009292458,0
1775230103012972300,473.50597216796876,1079.4543134374544,1.2445191827297797,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.419197187619897,3,-70.3979009292458,0
1775230104012986000,474.5059860839844,1079.4543134374544,1.2325290384464846,180,-33.55456757765569,1051.0645181341097,29.4771584999236,7.6002885075100695,3,-70.3979009292458,0
1775230105013000400,475.50600048828124,1079.4543134374544,1.2013218128557008,180,-33.55456752804781,1051.0645181341097,29.4771584999236,3.1456621766040698,3,-70.39790082180731,0
1775230106013013800,476.506013671875,1079.4543134374544,1.216323679232926,180,-33.55456753473707,1051.0645181341097,29.4771584999236,2.932000307955872,3,-70.39790083629461,0
